ROWID_OBJECT,CREATOR,CREATE_DATE,UPDATED_BY,LAST_UPDATE_DATE,CONSOLIDATION_IND,DELETED_IND,DELETED_BY,DELETED_DATE,LAST_ROWID_SYSTEM,DIRTY_IND,INTERACTION_ID,HUB_STATE_IND,CM_DIRTY_IND,PRODUCT_ID_CD,UOM,PRODUCT_CATEGORY,PRODUCT_ITEM,PRODUCT_CLASSIFICATION_CD,BRAND_CD,IMP_DOM_INDICATOR,MATERIAL_TYPE,HS_CD,BRAND_LINE,COLOR_NM,MATERIAL_NM,S_CLASS_CD,SIZE_CD,T_CLASS_CD,TYPE_CD,GENDER_CD,PRODUCT_LIFE_CD,QUANTITY_WITHIN_SET,BOARD_BANNED_YN,INTERNET_SALES_YN,FLAMMABLE_YN,NATION_CD,WEIGHT,WEIGHT_UNIT,VOLUME_LENGTH,VOLUME_WIDTH,VOLUME_HEIGHT,VOLUME_MEA_UNIT,VOLUME,VOLUME_UNIT,QUANTITY_WITHIN_BOX,QUANTITY_WITHIN_BOX_UNIT,QUANTITY_WITHIN_PACK,QUANTITY_WITHIN_PACK_UNIT,MANUF_CD,G_KINDS_CLS,G_KINDS_CD,G_FOODCLASS_CD,G_AGE_CD,F_COLOR_TYPE_CD,F_SKIN_TYPE_CD,F_SPF_INDEX_CD,F_PRODUCTION_TYPE_CLS,F_PRODUCTION_TYPE_CD,F_HAIR_TYPE_CD,F_FLAVOR_TYPE_CD,F_AGE_CD,F_SHEET_TYPE_CD,F_BRUSH_TYPE_CD,F_WATERP_CD,F_INCH_CD,F_BAND_CD,F_MOVEMENT_CD,F_SIZE_CD,F_PEN_CD,F_PENPOINT_CD,F_VOLTAGE_CD,F_PIXELS_CD,F_SCREEN_SIZE_CD,F_PLAY_VIDEO_YN_CD,F_OPTICAL_ZOOM_CD,F_RESVD_1,F_RESVD_2,F_RESVD_3,F_RESVD_4,F_RESVD_5,F_RESVD_6,F_RESVD_7,F_RESVD_8,F_RESVD_9,F_RESVD_10,USE_FG,CRE_TIMESTAMP,UDT_TIMESTAMP,CRE_ID,UDT_ID,DUP_CHK,CHG_REASON,FTC_CD,LIQUID_YN
5730,admin,2015/12/28 오전 10:40:16.922000,admin,2017/01/19 오전 0:00:08.128000,4,,,,MDM ,,,1,,000815001563,EA,15,1510,151011,0008,041|0,Z001,4202322000,VEAU FOULONNE,608,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151011|0008|VEAUFOULONNE|3504621608|608|LEATHER|02||||,,12,N
5732,admin,2015/12/28 오전 10:40:16.923000,admin,2017/01/19 오전 0:00:08.187000,4,,,,MDM ,,,1,,000815001565,EA,15,1510,151031,0008,041|0,Z001,4202322000,LE PLIAGE,017,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151031|0008|LEPLIAGE|3693089017|017|PVC(POLYVINYLCHLORIDE)|02||||,,12,N
5734,admin,2015/12/28 오전 10:40:16.923000,admin,2017/01/19 오전 0:00:08.244000,4,,,,MDM ,,,1,,000815001566,EA,15,1510,151031,0008,041|0,Z001,4202322000,LE PLIAGE,018,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|Y,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151031|0008|LEPLIAGE|3693089018|018|PVC(POLYVINYLCHLORIDE)|02||||,,12,N
5735,admin,2015/12/28 오전 10:40:16.923000,admin,2017/01/19 오전 0:00:08.272000,4,,,,MDM ,,,1,,000815001568,EA,15,1510,151031,0008,041|0,Z001,4202322000,LE PLIAGE,174,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|102,101|102|105,,,104|114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151031|0008|LEPLIAGE|3693089174|174|PVC(POLYVINYLCHLORIDE)|02||||,,12,N
5738,admin,2015/12/28 오전 10:40:16.923000,admin,2017/01/19 오전 0:00:09.097000,4,,,,MDM ,,,1,,000815001570,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,017,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089017|017|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5740,admin,2015/12/28 오전 10:40:16.924000,admin,2017/01/19 오전 0:00:09.155000,4,,,,MDM ,,,1,,000815001571,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,018,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089018|018|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5742,admin,2015/12/28 오전 10:40:16.924000,admin,2017/01/19 오전 0:00:09.215000,4,,,,MDM ,,,1,,000815001572,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,072,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089072|072|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5744,admin,2015/12/28 오전 10:40:16.924000,admin,2017/01/19 오전 0:00:09.277000,4,,,,MDM ,,,1,,000815001573,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,174,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|102,101|102|109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089174|174|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5746,admin,2015/12/28 오전 10:40:16.925000,admin,2017/01/19 오전 0:00:08.701000,4,,,,MDM ,,,1,,000815001574,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,279,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089279|279|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5748,admin,2015/12/28 오전 10:40:16.925000,admin,2017/01/19 오전 0:00:08.761000,4,,,,MDM ,,,1,,000815001575,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,555,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089555|555|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5750,admin,2015/12/28 오전 10:40:16.925000,admin,2017/01/19 오전 0:00:08.821000,4,,,,MDM ,,,1,,000815001576,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE,841,PVC(POLYVINYL CHLORIDE),,,,,02,04,0000,036|N,037|Y,038|N,ZZ,0,KG,0,0,0,,0,,,,,,,101|102,101|102|109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGE|3700089841|841|PVC(POLYVINYLCHLORIDE)|02||||,,11,N
5752,admin,2015/12/28 오전 10:40:16.925000,admin,2017/01/19 오전 0:00:08.975000,4,,,,MDM ,,,1,,000815001578,EA,15,1590,159011,0008,041|0,Z001,7326909000,ILE AUX PANTHERES,001,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,159011|0008|ILEAUXPANTHERES|7055737001|001|LEATHER|02||||,,11,N
5754,admin,2015/12/28 오전 10:40:16.926000,admin,2017/01/19 오전 0:00:09.032000,4,,,,MDM ,,,1,,000815001579,EA,15,1590,159011,0008,041|0,Z001,7326909000,ILE AUX PANTHERES,018,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,159011|0008|ILEAUXPANTHERES|7055737018|018|LEATHER|02||||,,11,N
5756,admin,2015/12/28 오전 10:40:16.926000,admin,2017/01/19 오전 0:00:09.463000,4,,,,MDM ,,,1,,000815001580,EA,15,1590,159011,0008,041|0,Z001,7326909000,ILE AUX PANTHERES,406,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,159011|0008|ILEAUXPANTHERES|7055737406|406|LEATHER|02||||,,11,N
5758,admin,2015/12/28 오전 10:40:16.926000,admin,2017/01/19 오전 0:00:09.790000,4,,,,MDM ,,,1,,000815001581,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,17,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-14-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|2048737017|17|LEATHER|02||||,,11,N
5760,admin,2015/12/28 오전 10:40:16.926000,admin,2017/01/19 오전 0:00:10.008000,4,,,,MDM ,,,1,,000815001582,EA,15,1510,151010,0008,041|0,Z001,4202311090,LE PLIAGE,555,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151010|0008|LEPLIAGE|3693089555|555|LEATHER|02||||,,12,N
5762,admin,2015/12/28 오전 10:40:16.927000,admin,2017/01/19 오전 0:00:10.222000,4,,,,MDM ,,,1,,000815001583,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,002,LEATHER,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,09-21-2016 16:40:31,RFC_MDM_E,170019,151020|0008|VEAUFOULONNE|3146021002|002|LEATHER|02||||,,12,N
5764,admin,2015/12/28 오전 10:40:16.927000,admin,2017/01/19 오전 0:00:10.004000,4,,,,MDM ,,,1,,000815001584,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,018,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|VEAUFOULONNE|3146021018|018|LEATHER|02||||,,12,N
5766,admin,2015/12/28 오전 10:40:16.927000,admin,2017/01/19 오전 0:00:10.065000,4,,,,MDM ,,,1,,000815001585,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,047,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|VEAUFOULONNE|3146021047|047|LEATHER|02||||,,12,N
5768,admin,2015/12/28 오전 10:40:16.928000,admin,2017/01/19 오전 0:00:10.126000,4,,,,MDM ,,,1,,000815001586,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,434,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|VEAUFOULONNE|3146021434|434|LEATHER|02||||,,12,N
5770,admin,2015/12/28 오전 10:40:16.928000,admin,2017/01/19 오전 0:00:10.187000,4,,,,MDM ,,,1,,000815001587,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,461,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|VEAUFOULONNE|3146021461|461|LEATHER|02||||,,12,N
5772,admin,2015/12/28 오전 10:40:16.928000,admin,2017/01/19 오전 0:00:10.193000,4,,,,MDM ,,,1,,000815001588,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,504,LEATHER,,,,,02,04,0000,036|N,,038|N,,0,G,0,0,0,CM,0,CCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,09-21-2016 16:40:53,RFC_MDM_E,170019,151020|0008|VEAUFOULONNE|3146021504|504|LEATHER|02||||,,12,N
5774,admin,2015/12/28 오전 10:40:16.928000,admin,2017/01/19 오전 0:00:10.199000,4,,,,MDM ,,,1,,000815001589,EA,15,1510,151020,0008,041|0,Z001,4202322000,VEAU FOULONNE,608,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|VEAUFOULONNE|3146021608|608|LEATHER|02||||,,12,N
5776,admin,2015/12/28 오전 10:40:16.929000,admin,2017/01/19 오전 0:00:10.205000,4,,,,MDM ,,,1,,000815001590,EA,15,1510,151020,0008,041|0,Z001,4202322000,ROSEAU CROCO,001,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUCROCO|3146158001|001|LEATHER|02||||,,12,N
5778,admin,2015/12/28 오전 10:40:16.929000,admin,2017/01/19 오전 0:00:10.211000,4,,,,MDM ,,,1,,000815001592,EA,15,1510,151020,0008,041|0,Z001,4202322000,ROSEAU CROCO,608,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUCROCO|3146158608|608|LEATHER|02||||,,12,N
5780,admin,2015/12/28 오전 10:40:16.929000,admin,2017/01/19 오전 0:00:10.217000,4,,,,MDM ,,,1,,000815001594,EA,15,1520,152090,0008,041|0,Z001,4202322000,VEAU FOULONNE,608,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,01-21-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152090|0008|VEAUFOULONNE|3234021608|608|LEATHER|02||||,,11,N
5782,admin,2015/12/28 오전 10:40:16.930000,admin,2017/01/19 오전 0:00:10.223000,4,,,,MDM ,,,1,,000815001595,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,001,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737001|001|LEATHER|02||||,,11,N
5784,admin,2015/12/28 오전 10:40:16.930000,admin,2017/01/19 오전 0:00:10.231000,4,,,,MDM ,,,1,,000815001596,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,002,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737002|002|LEATHER|02||||,,11,N
5786,admin,2015/12/28 오전 10:40:16.930000,admin,2017/01/19 오전 0:00:10.237000,4,,,,MDM ,,,1,,000815001597,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,226,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737226|226|LEATHER|02||||,,11,N
5788,admin,2015/12/28 오전 10:40:16.930000,admin,2017/01/19 오전 0:00:10.243000,4,,,,MDM ,,,1,,000815001598,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,545,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737545|545|LEATHER|02||||,,11,N
5790,admin,2015/12/28 오전 10:40:16.931000,admin,2017/01/19 오전 0:00:10.249000,4,,,,MDM ,,,1,,000815001599,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,642,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737642|642|LEATHER|02||||,,11,N
5792,admin,2015/12/28 오전 10:40:16.931000,admin,2017/01/19 오전 0:00:10.500000,4,,,,MDM ,,,1,,000815001600,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,645,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737645|645|LEATHER|02||||,,11,N
5794,admin,2015/12/28 오전 10:40:16.931000,admin,2017/01/19 오전 0:00:10.505000,4,,,,MDM ,,,1,,000815001601,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,837,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737837|837|LEATHER|02||||,,11,N
5796,admin,2015/12/28 오전 10:40:16.931000,admin,2017/01/19 오전 0:00:10.511000,4,,,,MDM ,,,1,,000815001602,EA,15,1520,152010,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,958,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152010|0008|LEPLIAGECUIR|1825737958|958|LEATHER|02||||,,11,N
5798,admin,2015/12/28 오전 10:40:16.932000,admin,2017/01/19 오전 0:00:10.517000,4,,,,MDM ,,,1,,000815001604,EA,15,1510,151020,0008,041|0,Z001,4202211090,ROSEAU STYLE CROCO,643,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUSTYLECROCO|3044158643|643|LEATHER|02||||,,12,N
5800,admin,2015/12/28 오전 10:40:16.932000,admin,2017/01/19 오전 0:00:10.524000,4,,,,MDM ,,,1,,000815001606,EA,15,1510,151020,0008,041|0,Z001,4202211090,LM CUIR,958,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|LMCUIR|3044746958|958|LEATHER|02||||,,12,N
5802,admin,2015/12/28 오전 10:40:16.932000,admin,2017/01/19 오전 0:00:10.529000,4,,,,MDM ,,,1,,000815001607,EA,15,1510,151020,0008,041|0,Z001,4202311090,ROSEAU STYLE CROCO,643,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUSTYLECROCO|3418158643|643|LEATHER|02||||,,12,N
5804,admin,2015/12/28 오전 10:40:16.933000,admin,2017/01/19 오전 0:00:10.535000,4,,,,MDM ,,,1,,000815001609,EA,15,1510,151020,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,642,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|LEPLIAGECUIR|3418737642|642|LEATHER|02||||,,12,N
5806,admin,2015/12/28 오전 10:40:16.933000,admin,2017/01/19 오전 0:00:10.541000,4,,,,MDM ,,,1,,000815001610,EA,15,1510,151020,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,645,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|LEPLIAGECUIR|3418737645|645|LEATHER|02||||,,12,N
5808,admin,2015/12/28 오전 10:40:16.933000,admin,2017/01/19 오전 0:00:10.547000,4,,,,MDM ,,,1,,000815001612,EA,15,1510,151020,0008,041|0,Z001,4202322000,LE PLIAGE CUIR,958,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|LEPLIAGECUIR|3418737958|958|LEATHER|02||||,,12,N
5810,admin,2015/12/28 오전 10:40:16.933000,admin,2017/01/19 오전 0:00:10.553000,4,,,,MDM ,,,1,,000815001616,EA,15,1510,151010,0008,041|0,Z001,4202322000,ROSEAU STYLE CROCO,643,CALF,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151010|0008|ROSEAUSTYLECROCO|3425158643|643|CALF|02||||,,12,N
5812,admin,2015/12/28 오전 10:40:16.934000,admin,2017/01/19 오전 0:00:10.558000,4,,,,MDM ,,,1,,000815001618,EA,15,1510,151020,0008,041|0,Z001,4202322000,ROSEAU BOX,012,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUBOX|3504785012|012|LEATHER|02||||,,12,N
5814,admin,2015/12/28 오전 10:40:16.934000,admin,2017/01/19 오전 0:00:10.564000,4,,,,MDM ,,,1,,000815001619,EA,15,1510,151020,0008,041|0,Z001,4202322000,ROSEAU BOX,019,LEATHER,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151020|0008|ROSEAUBOX|3504785019|019|LEATHER|02||||,,12,N
5816,admin,2015/12/28 오전 10:40:16.934000,admin,2017/01/19 오전 0:00:10.570000,4,,,,MDM ,,,1,,000815001621,EA,15,1510,151011,0008,041|0,Z001,4202311090,CAVALIER,177,CALF,,,,,02,04,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,151011|0008|CAVALIER|3508189177|177|CALF|02||||,,12,N
5818,admin,2015/12/28 오전 10:40:16.934000,admin,2017/01/19 오전 0:00:10.576000,4,,,,MDM ,,,1,,000815001622,EA,15,1520,152012,0008,041|0,Z001,4202322000,VEAU FOULONNE SOUPLE,018,LEATHER,,,,,02,01,0000,036|N,037|N,038|N,,0,KG,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,06-17-2014 00:00:00,11-04-2015 00:00:00,RFC_MDM_E,S22982,152012|0008|VEAUFOULONNESOUPLE|3609621018|018|LEATHER|02||||,,11,N
